"No.","Time","Source","Destination","Protocol","Length","Info"
"550","90.075831","192.168.1.10","224.0.0.251","MDNS","221","Standard query 0x0000 ANY iPhone 12 di Riccardo._rdlink._tcp.local, ""QM"" question ANY iPhone-12-di-Riccardo.local, ""QM"" question SRV 0 0 49153 iPhone-12-di-Riccardo.local AAAA fe80::ca2:849e:2172:7a48 A 192.168.1.10 OPT"
"551","90.075831","fe80::ca2:849e:2172:7a48","ff02::fb","MDNS","241","Standard query 0x0000 ANY iPhone 12 di Riccardo._rdlink._tcp.local, ""QM"" question ANY iPhone-12-di-Riccardo.local, ""QM"" question SRV 0 0 49153 iPhone-12-di-Riccardo.local AAAA fe80::ca2:849e:2172:7a48 A 192.168.1.10 OPT"
"552","90.075831","192.168.1.10","224.0.0.251","MDNS","267","Standard query response 0x0000 PTR, cache flush iPhone-12-di-Riccardo.local PTR, cache flush iPhone-12-di-Riccardo.local NSEC, cache flush 8.4.A.7.2.7.1.2.E.9.4.8.2.A.C.0.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush 10.1.168.192.in-addr.arpa OPT"
"553","90.075831","fe80::ca2:849e:2172:7a48","ff02::fb","MDNS","287","Standard query response 0x0000 PTR, cache flush iPhone-12-di-Riccardo.local PTR, cache flush iPhone-12-di-Riccardo.local NSEC, cache flush 8.4.A.7.2.7.1.2.E.9.4.8.2.A.C.0.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush 10.1.168.192.in-addr.arpa OPT"
"554","90.276896","192.168.1.33","224.0.0.251","MDNS","384","Standard query response 0x0000 TXT TXT, cache flush PTR _rdlink._tcp.local PTR iPad (2)._rdlink._tcp.local SRV, cache flush 0 0 49153 iPad-2.local AAAA, cache flush fe80::141b:3e21:20f9:503 A, cache flush 192.168.1.33 NSEC, cache flush iPad (2)._rdlink._tcp.local NSEC, cache flush iPad-2.local OPT"
"555","90.276896","fe80::141b:3e21:20f9:503","ff02::fb","MDNS","404","Standard query response 0x0000 TXT TXT, cache flush PTR _rdlink._tcp.local PTR iPad (2)._rdlink._tcp.local SRV, cache flush 0 0 49153 iPad-2.local AAAA, cache flush fe80::141b:3e21:20f9:503 A, cache flush 192.168.1.33 NSEC, cache flush iPad (2)._rdlink._tcp.local NSEC, cache flush iPad-2.local OPT"
"556","90.482905","192.168.1.10","224.0.0.251","MDNS","426","Standard query response 0x0000 TXT, cache flush PTR _rdlink._tcp.local PTR iPhone 12 di Riccardo._rdlink._tcp.local TXT SRV, cache flush 0 0 49153 iPhone-12-di-Riccardo.local AAAA, cache flush fe80::ca2:849e:2172:7a48 A, cache flush 192.168.1.10 NSEC, cache flush iPhone 12 di Riccardo._rdlink._tcp.local NSEC, cache flush iPhone-12-di-Riccardo.local OPT"
"557","90.482905","fe80::ca2:849e:2172:7a48","ff02::fb","MDNS","446","Standard query response 0x0000 TXT, cache flush PTR _rdlink._tcp.local PTR iPhone 12 di Riccardo._rdlink._tcp.local TXT SRV, cache flush 0 0 49153 iPhone-12-di-Riccardo.local AAAA, cache flush fe80::ca2:849e:2172:7a48 A, cache flush 192.168.1.10 NSEC, cache flush iPhone 12 di Riccardo._rdlink._tcp.local NSEC, cache flush iPhone-12-di-Riccardo.local OPT"
"558","90.482905","192.168.1.10","224.0.0.251","MDNS","112","Standard query 0x0000 PTR _sleep-proxy._udp.local, ""QM"" question OPT"
"559","90.482905","fe80::ca2:849e:2172:7a48","ff02::fb","MDNS","132","Standard query 0x0000 PTR _sleep-proxy._udp.local, ""QM"" question OPT"
"560","90.998167","192.168.1.163","192.168.1.255","UDP","305","54915  >  54915 Len=263"
"561","91.097265","192.168.1.33","224.0.0.251","MDNS","252","Standard query response 0x0000 PTR, cache flush iPad-2.local PTR, cache flush iPad-2.local NSEC, cache flush 3.0.5.0.9.F.0.2.1.2.E.3.B.1.4.1.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush 33.1.168.192.in-addr.arpa OPT"
"562","91.097265","fe80::141b:3e21:20f9:503","ff02::fb","MDNS","272","Standard query response 0x0000 PTR, cache flush iPad-2.local PTR, cache flush iPad-2.local NSEC, cache flush 3.0.5.0.9.F.0.2.1.2.E.3.B.1.4.1.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush 33.1.168.192.in-addr.arpa OPT"
"563","91.996680","192.168.1.163","192.168.1.255","UDP","305","54915  >  54915 Len=263"
"564","92.121719","192.168.1.10","224.0.0.251","MDNS","267","Standard query response 0x0000 PTR, cache flush iPhone-12-di-Riccardo.local PTR, cache flush iPhone-12-di-Riccardo.local NSEC, cache flush 8.4.A.7.2.7.1.2.E.9.4.8.2.A.C.0.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush 10.1.168.192.in-addr.arpa OPT"
"565","92.121719","fe80::ca2:849e:2172:7a48","ff02::fb","MDNS","287","Standard query response 0x0000 PTR, cache flush iPhone-12-di-Riccardo.local PTR, cache flush iPhone-12-di-Riccardo.local NSEC, cache flush 8.4.A.7.2.7.1.2.E.9.4.8.2.A.C.0.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush 10.1.168.192.in-addr.arpa OPT"
"566","92.121719","192.168.1.33","224.0.0.251","MDNS","171","Standard query 0x0000 PTR lb._dns-sd._udp.local, ""QM"" question PTR _companion-link._tcp.local, ""QM"" question PTR _homekit._tcp.local, ""QM"" question PTR _sleep-proxy._udp.local, ""QM"" question OPT"
"567","92.121719","fe80::141b:3e21:20f9:503","ff02::fb","MDNS","191","Standard query 0x0000 PTR lb._dns-sd._udp.local, ""QM"" question PTR _companion-link._tcp.local, ""QM"" question PTR _homekit._tcp.local, ""QM"" question PTR _sleep-proxy._udp.local, ""QM"" question OPT"
"568","92.325864","192.168.1.33","224.0.0.251","MDNS","384","Standard query response 0x0000 TXT TXT, cache flush PTR _rdlink._tcp.local PTR iPad (2)._rdlink._tcp.local SRV, cache flush 0 0 49153 iPad-2.local AAAA, cache flush fe80::141b:3e21:20f9:503 A, cache flush 192.168.1.33 NSEC, cache flush iPad (2)._rdlink._tcp.local NSEC, cache flush iPad-2.local OPT"
"569","92.325864","fe80::141b:3e21:20f9:503","ff02::fb","MDNS","404","Standard query response 0x0000 TXT TXT, cache flush PTR _rdlink._tcp.local PTR iPad (2)._rdlink._tcp.local SRV, cache flush 0 0 49153 iPad-2.local AAAA, cache flush fe80::141b:3e21:20f9:503 A, cache flush 192.168.1.33 NSEC, cache flush iPad (2)._rdlink._tcp.local NSEC, cache flush iPad-2.local OPT"
"570","92.999962","192.168.1.163","192.168.1.255","UDP","305","54915  >  54915 Len=263"
"571","93.037656","192.168.1.163","149.154.167.91","SSL","303","Continuation Data"
"572","93.073057","149.154.167.91","192.168.1.163","SSL","143","Continuation Data"
"573","93.073057","149.154.167.91","192.168.1.163","TCP","60","443  >  52005 [ACK] Seq=6884 Ack=3714 Win=6156 Len=0"
"574","93.073122","192.168.1.163","149.154.167.91","TCP","54","52005  >  443 [ACK] Seq=3714 Ack=6973 Win=511 Len=0"
"575","93.349387","192.168.1.10","224.0.0.251","MDNS","426","Standard query response 0x0000 TXT, cache flush PTR _rdlink._tcp.local PTR iPhone 12 di Riccardo._rdlink._tcp.local TXT SRV, cache flush 0 0 49153 iPhone-12-di-Riccardo.local AAAA, cache flush fe80::ca2:849e:2172:7a48 A, cache flush 192.168.1.10 NSEC, cache flush iPhone 12 di Riccardo._rdlink._tcp.local NSEC, cache flush iPhone-12-di-Riccardo.local OPT"
"576","93.349387","fe80::ca2:849e:2172:7a48","ff02::fb","MDNS","446","Standard query response 0x0000 TXT, cache flush PTR _rdlink._tcp.local PTR iPhone 12 di Riccardo._rdlink._tcp.local TXT SRV, cache flush 0 0 49153 iPhone-12-di-Riccardo.local AAAA, cache flush fe80::ca2:849e:2172:7a48 A, cache flush 192.168.1.10 NSEC, cache flush iPhone 12 di Riccardo._rdlink._tcp.local NSEC, cache flush iPhone-12-di-Riccardo.local OPT"
"577","93.999974","192.168.1.163","192.168.1.255","UDP","305","54915  >  54915 Len=263"
"578","94.987660","192.168.1.33","224.0.0.251","MDNS","541","Standard query response 0x0000 TXT TXT, cache flush PTR _rdlink._tcp.local PTR iPad (2)._rdlink._tcp.local SRV, cache flush 0 0 49153 iPad-2.local PTR, cache flush iPad-2.local PTR, cache flush iPad-2.local AAAA, cache flush fe80::141b:3e21:20f9:503 A, cache flush 192.168.1.33 NSEC, cache flush iPad (2)._rdlink._tcp.local NSEC, cache flush 3.0.5.0.9.F.0.2.1.2.E.3.B.1.4.1.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush 33.1.168.192.in-addr.arpa NSEC, cache flush iPad-2.local OPT"
"579","94.987940","fe80::141b:3e21:20f9:503","ff02::fb","MDNS","561","Standard query response 0x0000 TXT TXT, cache flush PTR _rdlink._tcp.local PTR iPad (2)._rdlink._tcp.local SRV, cache flush 0 0 49153 iPad-2.local PTR, cache flush iPad-2.local PTR, cache flush iPad-2.local AAAA, cache flush fe80::141b:3e21:20f9:503 A, cache flush 192.168.1.33 NSEC, cache flush iPad (2)._rdlink._tcp.local NSEC, cache flush 3.0.5.0.9.F.0.2.1.2.E.3.B.1.4.1.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush 33.1.168.192.in-addr.arpa NSEC, cache flush iPad-2.local OPT"
"580","94.998674","192.168.1.163","192.168.1.255","UDP","305","54915  >  54915 Len=263"
"581","95.999576","192.168.1.163","192.168.1.255","UDP","305","54915  >  54915 Len=263"
"582","96.217538","192.168.1.10","224.0.0.251","MDNS","583","Standard query response 0x0000 TXT, cache flush PTR _rdlink._tcp.local PTR iPhone 12 di Riccardo._rdlink._tcp.local TXT SRV, cache flush 0 0 49153 iPhone-12-di-Riccardo.local PTR, cache flush iPhone-12-di-Riccardo.local PTR, cache flush iPhone-12-di-Riccardo.local AAAA, cache flush fe80::ca2:849e:2172:7a48 A, cache flush 192.168.1.10 NSEC, cache flush iPhone 12 di Riccardo._rdlink._tcp.local NSEC, cache flush 8.4.A.7.2.7.1.2.E.9.4.8.2.A.C.0.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush 10.1.168.192.in-addr.arpa NSEC, cache flush iPhone-12-di-Riccardo.local OPT"
"583","96.217538","fe80::ca2:849e:2172:7a48","ff02::fb","MDNS","603","Standard query response 0x0000 TXT, cache flush PTR _rdlink._tcp.local PTR iPhone 12 di Riccardo._rdlink._tcp.local TXT SRV, cache flush 0 0 49153 iPhone-12-di-Riccardo.local PTR, cache flush iPhone-12-di-Riccardo.local PTR, cache flush iPhone-12-di-Riccardo.local AAAA, cache flush fe80::ca2:849e:2172:7a48 A, cache flush 192.168.1.10 NSEC, cache flush iPhone 12 di Riccardo._rdlink._tcp.local NSEC, cache flush 8.4.A.7.2.7.1.2.E.9.4.8.2.A.C.0.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush 10.1.168.192.in-addr.arpa NSEC, cache flush iPhone-12-di-Riccardo.local OPT"
"584","96.393470","192.168.1.69","239.255.255.250","SSDP","435","NOTIFY * HTTP/1.1 "
"585","96.393470","192.168.1.69","239.255.255.250","SSDP","444","NOTIFY * HTTP/1.1 "
"586","96.396366","192.168.1.69","239.255.255.250","SSDP","497","NOTIFY * HTTP/1.1 "
"587","96.396366","192.168.1.69","239.255.255.250","SSDP","479","NOTIFY * HTTP/1.1 "
"588","96.396366","192.168.1.69","239.255.255.250","SSDP","475","NOTIFY * HTTP/1.1 "
"589","96.396366","192.168.1.69","239.255.255.250","SSDP","475","NOTIFY * HTTP/1.1 "
"590","96.494472","192.168.1.69","239.255.255.250","SSDP","435","NOTIFY * HTTP/1.1 "
"591","96.494472","192.168.1.69","239.255.255.250","SSDP","444","NOTIFY * HTTP/1.1 "
"592","96.494472","192.168.1.69","239.255.255.250","SSDP","497","NOTIFY * HTTP/1.1 "
"593","96.495955","192.168.1.69","239.255.255.250","SSDP","479","NOTIFY * HTTP/1.1 "
"594","96.495955","192.168.1.69","239.255.255.250","SSDP","475","NOTIFY * HTTP/1.1 "
"595","96.495955","192.168.1.69","239.255.255.250","SSDP","475","NOTIFY * HTTP/1.1 "
"596","96.999269","192.168.1.163","192.168.1.255","UDP","305","54915  >  54915 Len=263"
"597","97.998429","192.168.1.163","192.168.1.255","UDP","305","54915  >  54915 Len=263"
"598","98.998521","192.168.1.163","192.168.1.255","UDP","305","54915  >  54915 Len=263"
"599","99.390163","0.0.0.0","255.255.255.255","DHCP","342","DHCP Request  - Transaction ID 0x947eeb4c"
"600","99.390695","c2:eb:c3:71:3d:e7","Broadcast","ARP","42","ARP Announcement for 192.168.1.91"
"601","99.390695","192.168.1.1","224.0.0.1","IGMPv2","60","Membership Query, general"
"602","99.800076","192.168.1.91","224.0.0.251","MDNS","266","Standard query response 0x0000 PTR, cache flush iPhone-di-Elisabetta.local PTR, cache flush iPhone-di-Elisabetta.local NSEC, cache flush E.7.2.1.1.3.1.6.D.6.F.0.0.6.4.0.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush 91.1.168.192.in-addr.arpa OPT"
"603","99.800365","fe80::460:f6d:6131:127e","ff02::fb","MDNS","286","Standard query response 0x0000 PTR, cache flush iPhone-di-Elisabetta.local PTR, cache flush iPhone-di-Elisabetta.local NSEC, cache flush E.7.2.1.1.3.1.6.D.6.F.0.0.6.4.0.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush 91.1.168.192.in-addr.arpa OPT"
"604","99.800365","c2:eb:c3:71:3d:e7","Broadcast","ARP","42","Who has 192.168.1.1? Tell 192.168.1.91"
"605","99.996505","192.168.1.163","192.168.1.255","UDP","305","54915  >  54915 Len=263"
"606","100.004192","192.168.1.91","224.0.0.251","MDNS","154","Standard query 0x0000 PTR _companion-link._tcp.local, ""QU"" question PTR _homekit._tcp.local, ""QU"" question PTR _sleep-proxy._udp.local, ""QU"" question OPT"
"607","100.005005","fe80::460:f6d:6131:127e","ff02::fb","MDNS","174","Standard query 0x0000 PTR _companion-link._tcp.local, ""QU"" question PTR _homekit._tcp.local, ""QU"" question PTR _sleep-proxy._udp.local, ""QU"" question OPT"
"608","100.209695","192.168.1.91","224.0.0.251","MDNS","219","Standard query 0x0000 ANY iPhone di Elisabetta._rdlink._tcp.local, ""QU"" question ANY iPhone-di-Elisabetta.local, ""QU"" question SRV 0 0 54823 iPhone-di-Elisabetta.local AAAA fe80::460:f6d:6131:127e A 192.168.1.91 OPT"
"609","100.210021","fe80::460:f6d:6131:127e","ff02::fb","MDNS","239","Standard query 0x0000 ANY iPhone di Elisabetta._rdlink._tcp.local, ""QU"" question ANY iPhone-di-Elisabetta.local, ""QU"" question SRV 0 0 54823 iPhone-di-Elisabetta.local AAAA fe80::460:f6d:6131:127e A 192.168.1.91 OPT"
"610","100.414213","Technico_a3:f2:0e","Broadcast","ARP","60","Who has 192.168.1.91? Tell 192.168.1.1"
"611","100.415672","c2:eb:c3:71:3d:e7","Broadcast","ARP","42","Who has 192.168.1.1? Tell 192.168.1.91"
"612","100.415672","192.168.1.91","224.0.0.251","MDNS","219","Standard query 0x0000 ANY iPhone di Elisabetta._rdlink._tcp.local, ""QM"" question ANY iPhone-di-Elisabetta.local, ""QM"" question SRV 0 0 54823 iPhone-di-Elisabetta.local AAAA fe80::460:f6d:6131:127e A 192.168.1.91 OPT"
"613","100.415672","fe80::460:f6d:6131:127e","ff02::fb","MDNS","239","Standard query 0x0000 ANY iPhone di Elisabetta._rdlink._tcp.local, ""QM"" question ANY iPhone-di-Elisabetta.local, ""QM"" question SRV 0 0 54823 iPhone-di-Elisabetta.local AAAA fe80::460:f6d:6131:127e A 192.168.1.91 OPT"
"614","100.415672","192.168.1.91","224.0.0.251","IGMPv2","46","Membership Report group 224.0.0.251"
"615","100.823655","c2:eb:c3:71:3d:e7","Broadcast","ARP","42","ARP Announcement for 192.168.1.91"
"616","100.825718","192.168.1.91","224.0.0.251","MDNS","219","Standard query 0x0000 ANY iPhone di Elisabetta._rdlink._tcp.local, ""QM"" question ANY iPhone-di-Elisabetta.local, ""QM"" question SRV 0 0 54823 iPhone-di-Elisabetta.local AAAA fe80::460:f6d:6131:127e A 192.168.1.91 OPT"
"617","100.825718","fe80::460:f6d:6131:127e","ff02::fb","MDNS","239","Standard query 0x0000 ANY iPhone di Elisabetta._rdlink._tcp.local, ""QM"" question ANY iPhone-di-Elisabetta.local, ""QM"" question SRV 0 0 54823 iPhone-di-Elisabetta.local AAAA fe80::460:f6d:6131:127e A 192.168.1.91 OPT"
"618","100.825718","192.168.1.91","224.0.0.251","MDNS","266","Standard query response 0x0000 PTR, cache flush iPhone-di-Elisabetta.local PTR, cache flush iPhone-di-Elisabetta.local NSEC, cache flush E.7.2.1.1.3.1.6.D.6.F.0.0.6.4.0.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush 91.1.168.192.in-addr.arpa OPT"
"619","100.825718","fe80::460:f6d:6131:127e","ff02::fb","MDNS","286","Standard query response 0x0000 PTR, cache flush iPhone-di-Elisabetta.local PTR, cache flush iPhone-di-Elisabetta.local NSEC, cache flush E.7.2.1.1.3.1.6.D.6.F.0.0.6.4.0.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush 91.1.168.192.in-addr.arpa OPT"
"620","100.997130","192.168.1.163","192.168.1.255","UDP","305","54915  >  54915 Len=263"
"621","101.029023","192.168.1.91","224.0.0.251","MDNS","423","Standard query response 0x0000 TXT, cache flush PTR _rdlink._tcp.local PTR iPhone di Elisabetta._rdlink._tcp.local TXT SRV, cache flush 0 0 54823 iPhone-di-Elisabetta.local AAAA, cache flush fe80::460:f6d:6131:127e A, cache flush 192.168.1.91 NSEC, cache flush iPhone di Elisabetta._rdlink._tcp.local NSEC, cache flush iPhone-di-Elisabetta.local OPT"
"622","101.031617","192.168.1.163","239.255.255.250","IGMPv2","46","Membership Report group 239.255.255.250"
"623","101.031844","fe80::460:f6d:6131:127e","ff02::fb","MDNS","443","Standard query response 0x0000 TXT, cache flush PTR _rdlink._tcp.local PTR iPhone di Elisabetta._rdlink._tcp.local TXT SRV, cache flush 0 0 54823 iPhone-di-Elisabetta.local AAAA, cache flush fe80::460:f6d:6131:127e A, cache flush 192.168.1.91 NSEC, cache flush iPhone di Elisabetta._rdlink._tcp.local NSEC, cache flush iPhone-di-Elisabetta.local OPT"
"624","101.031844","192.168.1.91","224.0.0.251","MDNS","154","Standard query 0x0000 PTR _companion-link._tcp.local, ""QM"" question PTR _homekit._tcp.local, ""QM"" question PTR _sleep-proxy._udp.local, ""QM"" question OPT"
"625","101.031844","fe80::460:f6d:6131:127e","ff02::fb","MDNS","174","Standard query 0x0000 PTR _companion-link._tcp.local, ""QM"" question PTR _homekit._tcp.local, ""QM"" question PTR _sleep-proxy._udp.local, ""QM"" question OPT"
"626","101.234275","192.168.1.33","224.0.0.251","MDNS","110","Standard query 0x0000 PTR lb._dns-sd._udp.local, ""QM"" question OPT"
"627","101.234830","fe80::141b:3e21:20f9:503","ff02::fb","MDNS","130","Standard query 0x0000 PTR lb._dns-sd._udp.local, ""QM"" question OPT"
"628","101.438507","Technico_a3:f2:0e","Broadcast","ARP","60","Who has 192.168.1.204? Tell 192.168.1.1"
"629","101.996543","192.168.1.163","192.168.1.255","UDP","305","54915  >  54915 Len=263"
"630","102.871414","192.168.1.91","224.0.0.251","MDNS","266","Standard query response 0x0000 PTR, cache flush iPhone-di-Elisabetta.local PTR, cache flush iPhone-di-Elisabetta.local NSEC, cache flush E.7.2.1.1.3.1.6.D.6.F.0.0.6.4.0.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush 91.1.168.192.in-addr.arpa OPT"
"631","102.871893","fe80::460:f6d:6131:127e","ff02::fb","MDNS","286","Standard query response 0x0000 PTR, cache flush iPhone-di-Elisabetta.local PTR, cache flush iPhone-di-Elisabetta.local NSEC, cache flush E.7.2.1.1.3.1.6.D.6.F.0.0.6.4.0.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush 91.1.168.192.in-addr.arpa OPT"
"632","102.997421","192.168.1.163","192.168.1.255","UDP","305","54915  >  54915 Len=263"
"633","103.997102","192.168.1.163","192.168.1.255","UDP","305","54915  >  54915 Len=263"
"634","104.103089","fe80::460:f6d:6131:127e","ff02::fb","MDNS","174","Standard query 0x0000 PTR _companion-link._tcp.local, ""QM"" question PTR _homekit._tcp.local, ""QM"" question PTR _sleep-proxy._udp.local, ""QM"" question OPT"
"635","104.919740","192.168.1.10","224.0.0.251","MDNS","197","Standard query response 0x0000 PTR iPhone 12 di Riccardo._rdlink._tcp.local TXT OPT"
"636","104.919929","fe80::ca2:849e:2172:7a48","ff02::fb","MDNS","217","Standard query response 0x0000 PTR iPhone 12 di Riccardo._rdlink._tcp.local TXT OPT"
"637","104.996929","192.168.1.163","192.168.1.255","UDP","305","54915  >  54915 Len=263"
"638","105.564391","192.168.1.69","239.255.255.250","SSDP","435","NOTIFY * HTTP/1.1 "
"639","105.570745","192.168.1.69","239.255.255.250","SSDP","444","NOTIFY * HTTP/1.1 "
"640","105.570745","192.168.1.69","239.255.255.250","SSDP","497","NOTIFY * HTTP/1.1 "
"641","105.570745","192.168.1.69","239.255.255.250","SSDP","485","NOTIFY * HTTP/1.1 "
"642","105.665877","192.168.1.69","239.255.255.250","SSDP","435","NOTIFY * HTTP/1.1 "
"643","105.665877","192.168.1.69","239.255.255.250","SSDP","444","NOTIFY * HTTP/1.1 "
"644","105.665877","192.168.1.69","239.255.255.250","SSDP","497","NOTIFY * HTTP/1.1 "
"645","105.667329","192.168.1.69","239.255.255.250","SSDP","485","NOTIFY * HTTP/1.1 "
"646","105.995859","192.168.1.163","192.168.1.255","UDP","305","54915  >  54915 Len=263"
"647","106.039045","192.168.1.69","239.255.255.250","SSDP","435","NOTIFY * HTTP/1.1 "
"648","106.039045","192.168.1.69","239.255.255.250","SSDP","444","NOTIFY * HTTP/1.1 "
"649","106.039045","192.168.1.69","239.255.255.250","SSDP","495","NOTIFY * HTTP/1.1 "
"650","106.040966","192.168.1.69","239.255.255.250","SSDP","483","NOTIFY * HTTP/1.1 "
"651","106.140327","192.168.1.69","239.255.255.250","SSDP","435","NOTIFY * HTTP/1.1 "
"652","106.140327","192.168.1.69","239.255.255.250","SSDP","444","NOTIFY * HTTP/1.1 "
"653","106.140327","192.168.1.69","239.255.255.250","SSDP","495","NOTIFY * HTTP/1.1 "
"654","106.141418","192.168.1.69","239.255.255.250","SSDP","483","NOTIFY * HTTP/1.1 "
"655","106.149407","Technico_a3:f2:0e","Broadcast","ARP","60","Who has 192.168.1.69? Tell 192.168.1.1"
"656","106.149407","Technico_a3:f2:0e","Broadcast","ARP","60","Who has 192.168.1.136? Tell 192.168.1.1"
"657","106.528199","192.168.1.163","224.0.0.252","IGMPv2","46","Membership Report group 224.0.0.252"
