"No.","Time","Source","Destination","Protocol","Length","Info"
"10478","112.207474","fe80::c925:4cae:beec:8c2b","ff02::fb","MDNS","90","Standard query 0x0000 A wpad.local, ""QM"" question"
"10479","112.207806","192.168.1.163","224.0.0.251","MDNS","70","Standard query 0x0000 A wpad.local, ""QM"" question"
"10480","112.208022","fe80::c925:4cae:beec:8c2b","ff02::fb","MDNS","90","Standard query 0x0000 A wpad.local, ""QM"" question"
"10481","112.208306","192.168.1.163","224.0.0.251","MDNS","70","Standard query 0x0000 A wpad.local, ""QM"" question"
"10482","112.208497","fe80::c925:4cae:beec:8c2b","ff02::fb","MDNS","90","Standard query 0x0000 A wpad.local, ""QM"" question"
"10483","112.208792","192.168.1.163","224.0.0.251","MDNS","70","Standard query 0x0000 A wpad.local, ""QM"" question"
"10484","112.209000","fe80::c925:4cae:beec:8c2b","ff02::fb","MDNS","90","Standard query 0x0000 A wpad.local, ""QM"" question"
"10485","112.209222","192.168.1.163","224.0.0.251","MDNS","70","Standard query 0x0000 A wpad.local, ""QM"" question"
"10486","112.209385","fe80::c925:4cae:beec:8c2b","ff02::fb","MDNS","90","Standard query 0x0000 A wpad.local, ""QM"" question"
"10487","112.301253","Technico_a3:f2:0e","Broadcast","ARP","60","Who has 192.168.1.23? Tell 192.168.1.1"
"10488","112.504326","192.168.1.204","224.0.0.251","MDNS","117","Standard query response 0x0000 A, cache flush 192.168.1.204"
"10489","112.504326","192.168.1.204","224.0.0.251","MDNS","117","Standard query response 0x0000 A, cache flush 192.168.1.204"
"10490","112.504326","192.168.1.204","224.0.0.251","MDNS","117","Standard query response 0x0000 A, cache flush 192.168.1.204"
"10491","112.504326","192.168.1.204","224.0.0.251","MDNS","117","Standard query response 0x0000 A, cache flush 192.168.1.204"
"10492","112.504326","192.168.1.204","224.0.0.251","MDNS","117","Standard query response 0x0000 A, cache flush 192.168.1.204"
"10493","112.504326","192.168.1.204","224.0.0.251","MDNS","117","Standard query response 0x0000 A, cache flush 192.168.1.204"
"10494","112.539518","192.168.1.163","192.168.1.255","UDP","305","54915  >  54915 Len=263"
"10495","112.719751","192.168.1.163","192.168.1.255","NBNS","92","Name query NB WPAD<00>"
"10496","112.719891","192.168.1.163","192.168.1.255","NBNS","92","Name query NB WPAD<00>"
"10497","112.719942","192.168.1.163","192.168.1.255","NBNS","92","Name query NB WPAD<00>"
"10498","112.842741","192.168.1.69","239.255.255.250","SSDP","435","NOTIFY * HTTP/1.1 "
"10499","112.842741","192.168.1.69","239.255.255.250","SSDP","444","NOTIFY * HTTP/1.1 "
"10500","112.842741","192.168.1.69","239.255.255.250","SSDP","495","NOTIFY * HTTP/1.1 "
"10501","112.844739","192.168.1.69","239.255.255.250","SSDP","483","NOTIFY * HTTP/1.1 "
"10502","112.943310","192.168.1.69","239.255.255.250","SSDP","435","NOTIFY * HTTP/1.1 "
"10503","112.943310","192.168.1.69","239.255.255.250","SSDP","444","NOTIFY * HTTP/1.1 "
"10504","112.943310","192.168.1.69","239.255.255.250","SSDP","495","NOTIFY * HTTP/1.1 "
"10505","112.946275","192.168.1.69","239.255.255.250","SSDP","483","NOTIFY * HTTP/1.1 "
"10506","113.476789","192.168.1.163","192.168.1.255","NBNS","92","Name query NB WPAD<00>"
"10507","113.476810","192.168.1.163","192.168.1.255","NBNS","92","Name query NB WPAD<00>"
"10508","113.476881","192.168.1.163","192.168.1.255","NBNS","92","Name query NB WPAD<00>"
"10509","113.477108","192.168.1.163","224.0.0.251","MDNS","70","Standard query 0x0000 A wpad.local, ""QM"" question"
"10510","113.477255","fe80::c925:4cae:beec:8c2b","ff02::fb","MDNS","90","Standard query 0x0000 A wpad.local, ""QM"" question"
"10511","113.477528","192.168.1.163","224.0.0.251","MDNS","70","Standard query 0x0000 A wpad.local, ""QM"" question"
"10512","113.477710","fe80::c925:4cae:beec:8c2b","ff02::fb","MDNS","90","Standard query 0x0000 A wpad.local, ""QM"" question"
"10513","113.477939","192.168.1.163","224.0.0.251","MDNS","70","Standard query 0x0000 A wpad.local, ""QM"" question"
"10514","113.478079","fe80::c925:4cae:beec:8c2b","ff02::fb","MDNS","90","Standard query 0x0000 A wpad.local, ""QM"" question"
"10515","113.478334","192.168.1.163","224.0.0.251","MDNS","70","Standard query 0x0000 AAAA wpad.local, ""QM"" question"
"10516","113.478507","fe80::c925:4cae:beec:8c2b","ff02::fb","MDNS","90","Standard query 0x0000 AAAA wpad.local, ""QM"" question"
"10517","113.478753","192.168.1.163","224.0.0.251","MDNS","70","Standard query 0x0000 AAAA wpad.local, ""QM"" question"
"10518","113.478891","fe80::c925:4cae:beec:8c2b","ff02::fb","MDNS","90","Standard query 0x0000 AAAA wpad.local, ""QM"" question"
"10519","113.478969","fe80::c925:4cae:beec:8c2b","ff02::1:3","LLMNR","84","Standard query 0x0bb8 A wpad"
"10520","113.479113","192.168.1.163","224.0.0.252","LLMNR","64","Standard query 0x0bb8 A wpad"
"10521","113.479153","192.168.1.163","224.0.0.251","MDNS","70","Standard query 0x0000 AAAA wpad.local, ""QM"" question"
"10522","113.479275","fe80::c925:4cae:beec:8c2b","ff02::1:3","LLMNR","84","Standard query 0x1e70 A wpad"
"10523","113.479339","fe80::c925:4cae:beec:8c2b","ff02::fb","MDNS","90","Standard query 0x0000 AAAA wpad.local, ""QM"" question"
"10524","113.479387","fe80::c925:4cae:beec:8c2b","ff02::1:3","LLMNR","84","Standard query 0xf92b AAAA wpad"
"10525","113.479389","192.168.1.163","224.0.0.252","LLMNR","64","Standard query 0x1e70 A wpad"
"10526","113.479535","192.168.1.163","224.0.0.252","LLMNR","64","Standard query 0xf92b AAAA wpad"
"10527","113.479644","fe80::c925:4cae:beec:8c2b","ff02::1:3","LLMNR","84","Standard query 0xa71c AAAA wpad"
"10528","113.479695","fe80::c925:4cae:beec:8c2b","ff02::1:3","LLMNR","84","Standard query 0x9b93 A wpad"
"10529","113.479782","192.168.1.163","224.0.0.252","LLMNR","64","Standard query 0xa71c AAAA wpad"
"10530","113.479814","192.168.1.163","224.0.0.252","LLMNR","64","Standard query 0x9b93 A wpad"
"10531","113.480086","fe80::c925:4cae:beec:8c2b","ff02::1:3","LLMNR","84","Standard query 0x3fb9 AAAA wpad"
"10532","113.480117","192.168.1.163","224.0.0.251","MDNS","70","Standard query 0x0000 A wpad.local, ""QM"" question"
"10533","113.480242","192.168.1.163","224.0.0.252","LLMNR","64","Standard query 0x3fb9 AAAA wpad"
"10534","113.480283","fe80::c925:4cae:beec:8c2b","ff02::fb","MDNS","90","Standard query 0x0000 A wpad.local, ""QM"" question"
"10535","113.480590","192.168.1.163","224.0.0.251","MDNS","70","Standard query 0x0000 A wpad.local, ""QM"" question"
"10536","113.480765","fe80::c925:4cae:beec:8c2b","ff02::fb","MDNS","90","Standard query 0x0000 A wpad.local, ""QM"" question"
"10537","113.481007","192.168.1.163","224.0.0.251","MDNS","70","Standard query 0x0000 AAAA wpad.local, ""QM"" question"
"10538","113.481146","fe80::c925:4cae:beec:8c2b","ff02::fb","MDNS","90","Standard query 0x0000 AAAA wpad.local, ""QM"" question"
"10539","113.481409","192.168.1.163","224.0.0.251","MDNS","70","Standard query 0x0000 AAAA wpad.local, ""QM"" question"
"10540","113.481554","fe80::c925:4cae:beec:8c2b","ff02::fb","MDNS","90","Standard query 0x0000 AAAA wpad.local, ""QM"" question"
"10541","113.481804","192.168.1.163","224.0.0.251","MDNS","70","Standard query 0x0000 A wpad.local, ""QM"" question"
"10542","113.481951","fe80::c925:4cae:beec:8c2b","ff02::fb","MDNS","90","Standard query 0x0000 A wpad.local, ""QM"" question"
"10543","113.482266","192.168.1.163","224.0.0.251","MDNS","70","Standard query 0x0000 AAAA wpad.local, ""QM"" question"
"10544","113.482405","fe80::c925:4cae:beec:8c2b","ff02::fb","MDNS","90","Standard query 0x0000 AAAA wpad.local, ""QM"" question"
"10545","113.539491","192.168.1.163","192.168.1.255","UDP","305","54915  >  54915 Len=263"
"10546","113.731624","192.168.1.204","224.0.0.251","MDNS","117","Standard query response 0x0000 A, cache flush 192.168.1.204"
"10547","113.733964","192.168.1.204","224.0.0.251","MDNS","117","Standard query response 0x0000 A, cache flush 192.168.1.204"
"10548","113.733964","192.168.1.204","224.0.0.251","MDNS","117","Standard query response 0x0000 A, cache flush 192.168.1.204"
"10549","113.733964","192.168.1.204","224.0.0.251","MDNS","117","Standard query response 0x0000 A, cache flush 192.168.1.204"
"10550","113.733964","192.168.1.204","224.0.0.251","MDNS","117","Standard query response 0x0000 A, cache flush 192.168.1.204"
"10551","113.733964","192.168.1.204","224.0.0.251","MDNS","117","Standard query response 0x0000 A, cache flush 192.168.1.204"
"10552","113.895007","fe80::c925:4cae:beec:8c2b","ff02::1:3","LLMNR","84","Standard query 0x0bb8 A wpad"
"10553","113.895041","fe80::c925:4cae:beec:8c2b","ff02::1:3","LLMNR","84","Standard query 0x3fb9 AAAA wpad"
"10554","113.895117","fe80::c925:4cae:beec:8c2b","ff02::1:3","LLMNR","84","Standard query 0x9b93 A wpad"
"10555","113.895122","192.168.1.163","224.0.0.252","LLMNR","64","Standard query 0x3fb9 AAAA wpad"
"10556","113.895122","fe80::c925:4cae:beec:8c2b","ff02::1:3","LLMNR","84","Standard query 0x1e70 A wpad"
"10557","113.895126","192.168.1.163","224.0.0.252","LLMNR","64","Standard query 0x0bb8 A wpad"
"10558","113.895136","fe80::c925:4cae:beec:8c2b","ff02::1:3","LLMNR","84","Standard query 0xf92b AAAA wpad"
"10559","113.895149","fe80::c925:4cae:beec:8c2b","ff02::1:3","LLMNR","84","Standard query 0xa71c AAAA wpad"
"10560","113.895195","192.168.1.163","224.0.0.252","LLMNR","64","Standard query 0xf92b AAAA wpad"
"10561","113.895195","192.168.1.163","224.0.0.252","LLMNR","64","Standard query 0x1e70 A wpad"
"10562","113.895217","192.168.1.163","224.0.0.252","LLMNR","64","Standard query 0xa71c AAAA wpad"
"10563","113.895245","192.168.1.163","224.0.0.252","LLMNR","64","Standard query 0x9b93 A wpad"
"10564","114.235807","192.168.1.163","192.168.1.255","NBNS","92","Name query NB WPAD<00>"
"10565","114.235915","192.168.1.163","192.168.1.255","NBNS","92","Name query NB WPAD<00>"
"10566","114.235980","192.168.1.163","192.168.1.255","NBNS","92","Name query NB WPAD<00>"
"10567","114.283374","192.168.1.69","239.255.255.250","SSDP","435","NOTIFY * HTTP/1.1 "
"10568","114.283374","192.168.1.69","239.255.255.250","SSDP","444","NOTIFY * HTTP/1.1 "
"10569","114.283374","192.168.1.69","239.255.255.250","SSDP","497","NOTIFY * HTTP/1.1 "
"10570","114.285609","192.168.1.69","239.255.255.250","SSDP","479","NOTIFY * HTTP/1.1 "
"10571","114.285609","192.168.1.69","239.255.255.250","SSDP","475","NOTIFY * HTTP/1.1 "
"10572","114.285609","192.168.1.69","239.255.255.250","SSDP","475","NOTIFY * HTTP/1.1 "
"10573","114.384890","192.168.1.69","239.255.255.250","SSDP","435","NOTIFY * HTTP/1.1 "
"10574","114.384890","192.168.1.69","239.255.255.250","SSDP","444","NOTIFY * HTTP/1.1 "
"10575","114.384890","192.168.1.69","239.255.255.250","SSDP","497","NOTIFY * HTTP/1.1 "
"10576","114.386654","192.168.1.69","239.255.255.250","SSDP","479","NOTIFY * HTTP/1.1 "
"10577","114.386654","192.168.1.69","239.255.255.250","SSDP","475","NOTIFY * HTTP/1.1 "
"10578","114.386654","192.168.1.69","239.255.255.250","SSDP","475","NOTIFY * HTTP/1.1 "
"10579","114.485379","192.168.1.163","224.0.0.251","MDNS","70","Standard query 0x0000 A wpad.local, ""QM"" question"
"10580","114.485556","fe80::c925:4cae:beec:8c2b","ff02::fb","MDNS","90","Standard query 0x0000 A wpad.local, ""QM"" question"
"10581","114.485746","192.168.1.163","224.0.0.251","MDNS","70","Standard query 0x0000 AAAA wpad.local, ""QM"" question"
"10582","114.485871","fe80::c925:4cae:beec:8c2b","ff02::fb","MDNS","90","Standard query 0x0000 AAAA wpad.local, ""QM"" question"
"10583","114.486127","192.168.1.163","224.0.0.251","MDNS","70","Standard query 0x0000 AAAA wpad.local, ""QM"" question"
"10584","114.486270","fe80::c925:4cae:beec:8c2b","ff02::fb","MDNS","90","Standard query 0x0000 AAAA wpad.local, ""QM"" question"
"10585","114.486541","192.168.1.163","224.0.0.251","MDNS","70","Standard query 0x0000 A wpad.local, ""QM"" question"
"10586","114.486673","fe80::c925:4cae:beec:8c2b","ff02::fb","MDNS","90","Standard query 0x0000 A wpad.local, ""QM"" question"
"10587","114.486873","192.168.1.163","224.0.0.251","MDNS","70","Standard query 0x0000 A wpad.local, ""QM"" question"
"10588","114.487007","fe80::c925:4cae:beec:8c2b","ff02::fb","MDNS","90","Standard query 0x0000 A wpad.local, ""QM"" question"
"10589","114.487243","192.168.1.163","224.0.0.251","MDNS","70","Standard query 0x0000 A wpad.local, ""QM"" question"
"10590","114.487393","fe80::c925:4cae:beec:8c2b","ff02::fb","MDNS","90","Standard query 0x0000 A wpad.local, ""QM"" question"
"10591","114.487576","192.168.1.163","224.0.0.251","MDNS","70","Standard query 0x0000 AAAA wpad.local, ""QM"" question"
"10592","114.487703","fe80::c925:4cae:beec:8c2b","ff02::fb","MDNS","90","Standard query 0x0000 AAAA wpad.local, ""QM"" question"
"10593","114.487951","192.168.1.163","224.0.0.251","MDNS","70","Standard query 0x0000 AAAA wpad.local, ""QM"" question"
"10594","114.488102","fe80::c925:4cae:beec:8c2b","ff02::fb","MDNS","90","Standard query 0x0000 AAAA wpad.local, ""QM"" question"
"10595","114.488285","192.168.1.163","224.0.0.251","MDNS","70","Standard query 0x0000 A wpad.local, ""QM"" question"
"10596","114.488411","fe80::c925:4cae:beec:8c2b","ff02::fb","MDNS","90","Standard query 0x0000 A wpad.local, ""QM"" question"
"10597","114.488605","192.168.1.163","224.0.0.251","MDNS","70","Standard query 0x0000 A wpad.local, ""QM"" question"
"10598","114.488736","fe80::c925:4cae:beec:8c2b","ff02::fb","MDNS","90","Standard query 0x0000 A wpad.local, ""QM"" question"
"10599","114.488951","192.168.1.163","224.0.0.251","MDNS","70","Standard query 0x0000 AAAA wpad.local, ""QM"" question"
"10600","114.489086","fe80::c925:4cae:beec:8c2b","ff02::fb","MDNS","90","Standard query 0x0000 AAAA wpad.local, ""QM"" question"
"10601","114.489278","192.168.1.163","224.0.0.251","MDNS","70","Standard query 0x0000 AAAA wpad.local, ""QM"" question"
"10602","114.489400","fe80::c925:4cae:beec:8c2b","ff02::fb","MDNS","90","Standard query 0x0000 AAAA wpad.local, ""QM"" question"
"10603","114.532880","192.168.1.204","224.0.0.251","MDNS","117","Standard query response 0x0000 A, cache flush 192.168.1.204"
"10604","114.539118","192.168.1.163","192.168.1.255","UDP","305","54915  >  54915 Len=263"
"10605","114.755610","192.168.1.204","224.0.0.251","MDNS","117","Standard query response 0x0000 A, cache flush 192.168.1.204"
"10606","114.757070","192.168.1.204","224.0.0.251","MDNS","117","Standard query response 0x0000 A, cache flush 192.168.1.204"
"10607","114.757070","192.168.1.204","224.0.0.251","MDNS","117","Standard query response 0x0000 A, cache flush 192.168.1.204"
"10608","114.757070","192.168.1.204","224.0.0.251","MDNS","117","Standard query response 0x0000 A, cache flush 192.168.1.204"
"10609","114.757070","192.168.1.204","224.0.0.251","MDNS","117","Standard query response 0x0000 A, cache flush 192.168.1.204"
"10610","114.992396","192.168.1.163","192.168.1.255","NBNS","92","Name query NB WPAD<00>"
"10611","114.992471","192.168.1.163","192.168.1.255","NBNS","92","Name query NB WPAD<00>"
"10612","114.992516","192.168.1.163","192.168.1.255","NBNS","92","Name query NB WPAD<00>"
"10613","115.538441","192.168.1.163","192.168.1.255","UDP","305","54915  >  54915 Len=263"
"10614","115.730533","192.168.1.69","239.255.255.250","SSDP","435","NOTIFY * HTTP/1.1 "
"10615","115.730533","192.168.1.69","239.255.255.250","SSDP","444","NOTIFY * HTTP/1.1 "
"10616","115.732265","192.168.1.69","239.255.255.250","SSDP","493","NOTIFY * HTTP/1.1 "
"10617","115.732265","192.168.1.69","239.255.255.250","SSDP","475","NOTIFY * HTTP/1.1 "
"10618","115.732265","192.168.1.69","239.255.255.250","SSDP","479","NOTIFY * HTTP/1.1 "
"10619","115.733964","192.168.1.69","239.255.255.250","SSDP","497","NOTIFY * HTTP/1.1 "
"10620","115.733964","192.168.1.69","239.255.255.250","SSDP","479","NOTIFY * HTTP/1.1 "
"10621","115.733964","192.168.1.69","239.255.255.250","SSDP","483","NOTIFY * HTTP/1.1 "
"10622","115.831944","192.168.1.69","239.255.255.250","SSDP","435","NOTIFY * HTTP/1.1 "
"10623","115.831944","192.168.1.69","239.255.255.250","SSDP","444","NOTIFY * HTTP/1.1 "
"10624","115.831944","192.168.1.69","239.255.255.250","SSDP","493","NOTIFY * HTTP/1.1 "
"10625","115.833481","192.168.1.69","239.255.255.250","SSDP","475","NOTIFY * HTTP/1.1 "
"10626","115.833481","192.168.1.69","239.255.255.250","SSDP","479","NOTIFY * HTTP/1.1 "
"10627","115.833481","192.168.1.69","239.255.255.250","SSDP","497","NOTIFY * HTTP/1.1 "
"10628","115.835522","192.168.1.69","239.255.255.250","SSDP","479","NOTIFY * HTTP/1.1 "
"10629","115.835522","192.168.1.69","239.255.255.250","SSDP","483","NOTIFY * HTTP/1.1 "
"10630","116.541787","192.168.1.163","192.168.1.255","UDP","305","54915  >  54915 Len=263"
"10631","116.601666","Technico_a3:f2:0e","Broadcast","ARP","60","Who has 192.168.1.204? Tell 192.168.1.1"
"10632","116.601666","Technico_a3:f2:0e","Broadcast","ARP","60","Who has 192.168.1.223? Tell 192.168.1.1"
"10633","116.795184","192.168.1.163","157.240.231.15","TLSv1.2","86","Application Data"
"10634","116.800935","157.240.231.15","192.168.1.163","TCP","60","443  >  51196 [ACK] Seq=467 Ack=385 Win=279 Len=0"
"10635","116.856339","192.168.1.163","52.182.143.208","TCP","55","[TCP Keep-Alive] 51169  >  443 [ACK] Seq=4341 Ack=6816 Win=131840 Len=1[Reassembly error, protocol TCP: New fragment overlaps old data (retransmission?)]"
"10636","116.861598","157.240.231.15","192.168.1.163","TLSv1.2","82","Application Data"
"10637","116.916172","192.168.1.163","157.240.231.15","TCP","54","51196  >  443 [ACK] Seq=385 Ack=495 Win=514 Len=0"
"10638","117.001606","52.182.143.208","192.168.1.163","TCP","66","[TCP Keep-Alive ACK] 443  >  51169 [ACK] Seq=6816 Ack=4342 Win=525568 Len=0 SLE=4341 SRE=4342"
"10639","117.542469","192.168.1.163","192.168.1.255","UDP","305","54915  >  54915 Len=263"
"10640","118.469961","192.168.1.69","239.255.255.250","SSDP","435","NOTIFY * HTTP/1.1 "
"10641","118.469961","192.168.1.69","239.255.255.250","SSDP","444","NOTIFY * HTTP/1.1 "
"10642","118.469961","192.168.1.69","239.255.255.250","SSDP","497","NOTIFY * HTTP/1.1 "
"10643","118.472115","192.168.1.69","239.255.255.250","SSDP","485","NOTIFY * HTTP/1.1 "
"10644","118.540885","192.168.1.163","192.168.1.255","UDP","305","54915  >  54915 Len=263"
"10645","118.570273","192.168.1.69","239.255.255.250","SSDP","435","NOTIFY * HTTP/1.1 "
"10646","118.570273","192.168.1.69","239.255.255.250","SSDP","444","NOTIFY * HTTP/1.1 "
"10647","118.570273","192.168.1.69","239.255.255.250","SSDP","497","NOTIFY * HTTP/1.1 "
"10648","118.573304","192.168.1.69","239.255.255.250","SSDP","485","NOTIFY * HTTP/1.1 "
"10649","118.818212","192.168.1.163","157.240.231.16","TLSv1.3","83","Application Data"
"10650","118.824266","157.240.231.16","192.168.1.163","TCP","60","443  >  51170 [ACK] Seq=775 Ack=2539 Win=73728 Len=0"
"10651","118.925747","157.240.231.16","192.168.1.163","TLSv1.3","79","Application Data"
"10652","118.969404","192.168.1.163","157.240.231.16","TCP","54","51170  >  443 [ACK] Seq=2539 Ack=800 Win=131328 Len=0"
"10653","119.372305","192.168.1.163","52.33.112.155","TCP","55","[TCP Keep-Alive] 51171  >  443 [ACK] Seq=2023 Ack=4296 Win=131328 Len=1"
"10654","119.539990","192.168.1.163","192.168.1.255","UDP","305","54915  >  54915 Len=263"
"10655","119.562507","52.33.112.155","192.168.1.163","TCP","66","[TCP Keep-Alive ACK] 443  >  51171 [ACK] Seq=4296 Ack=2024 Win=30720 Len=0 SLE=2023 SRE=2024"
"10656","119.821101","192.168.1.163","157.240.231.15","TLSv1.2","86","Application Data"
"10657","119.866274","157.240.231.15","192.168.1.163","TLSv1.2","82","Application Data"
"10658","119.912495","192.168.1.163","157.240.231.15","TCP","54","55966  >  443 [ACK] Seq=485 Ack=412 Win=511 Len=0"
"10659","120.022739","192.168.1.163","20.54.37.73","TLSv1.2","154","Application Data"
"10660","120.070729","20.54.37.73","192.168.1.163","TLSv1.2","225","Application Data"
"10661","120.115260","192.168.1.163","20.54.37.73","TCP","54","49734  >  443 [ACK] Seq=303 Ack=514 Win=515 Len=0"
"10662","120.539432","192.168.1.163","192.168.1.255","UDP","305","54915  >  54915 Len=263"
"10663","120.835452","192.168.1.163","157.240.231.16","TLSv1.2","83","Application Data"
"10664","120.858173","157.240.231.16","192.168.1.163","TCP","60","443  >  50992 [ACK] Seq=401 Ack=1333 Win=515 Len=0"
"10665","121.368649","157.240.231.16","192.168.1.163","TLSv1.2","79","Application Data"
"10666","121.368649","157.240.231.16","192.168.1.163","TCP","79","[TCP Retransmission] 443  >  50992 [PSH, ACK] Seq=401 Ack=1333 Win=515 Len=25"
"10667","121.368649","157.240.231.16","192.168.1.163","TCP","79","[TCP Retransmission] 443  >  50992 [PSH, ACK] Seq=401 Ack=1333 Win=515 Len=25"
"10668","121.368742","192.168.1.163","157.240.231.16","TCP","66","50992  >  443 [ACK] Seq=1333 Ack=426 Win=516 Len=0 SLE=401 SRE=426"
"10669","121.368791","192.168.1.163","157.240.231.16","TCP","66","[TCP Dup ACK 10668#1] 50992  >  443 [ACK] Seq=1333 Ack=426 Win=516 Len=0 SLE=401 SRE=426"
"10670","121.542222","192.168.1.163","192.168.1.255","UDP","305","54915  >  54915 Len=263"
"10671","122.004720","192.168.1.163","108.139.246.176","TCP","55","[TCP Keep-Alive] 51152  >  443 [ACK] Seq=1148 Ack=6912 Win=131328 Len=1"
"10672","122.068630","108.139.246.176","192.168.1.163","TCP","66","[TCP Keep-Alive ACK] 443  >  51152 [ACK] Seq=6912 Ack=1149 Win=68096 Len=0 SLE=1148 SRE=1149"
"10673","122.538640","192.168.1.163","192.168.1.255","UDP","305","54915  >  54915 Len=263"
"10674","123.540499","192.168.1.163","192.168.1.255","UDP","305","54915  >  54915 Len=263"
"10675","123.562815","Technico_a3:f2:0e","Broadcast","ARP","60","Who has 192.168.1.27? Tell 192.168.1.1"
"10676","124.538089","192.168.1.163","192.168.1.255","UDP","305","54915  >  54915 Len=263"
"10677","124.587149","Technico_a3:f2:0e","Broadcast","ARP","60","Who has 192.168.1.16? Tell 192.168.1.1"
"10678","125.541598","192.168.1.163","192.168.1.255","UDP","305","54915  >  54915 Len=263"
"10679","126.429236","Technico_a3:f2:0e","Broadcast","ARP","60","Who has 192.168.1.16? Tell 192.168.1.1"
"10680","126.542213","192.168.1.163","192.168.1.255","UDP","305","54915  >  54915 Len=263"
"10681","126.742102","192.168.1.163","192.168.1.1","DNS","89","Standard query 0xb4cc A v20.events.data.microsoft.com"
"10682","126.749823","192.168.1.1","192.168.1.163","DNS","219","Standard query response 0xb4cc A v20.events.data.microsoft.com CNAME global.asimov.events.data.trafficmanager.net CNAME onedscolprdcus09.centralus.cloudapp.azure.com A 13.89.179.9"
"10683","126.750967","192.168.1.163","13.89.179.9","TCP","66","51194  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"10684","126.886568","192.168.1.163","157.240.231.15","TLSv1.2","86","Application Data"
"10685","126.888278","13.89.179.9","192.168.1.163","TCP","66","443  >  51194 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 WS=256 SACK_PERM"
"10686","126.888353","192.168.1.163","13.89.179.9","TCP","54","51194  >  443 [ACK] Seq=1 Ack=1 Win=132352 Len=0"
"10687","126.889078","192.168.1.163","13.89.179.9","TLSv1.2","268","Client Hello"
"10688","126.892681","157.240.231.15","192.168.1.163","TCP","60","443  >  51196 [ACK] Seq=495 Ack=417 Win=279 Len=0"
"10689","126.953098","157.240.231.15","192.168.1.163","TLSv1.2","82","Application Data"
"10690","127.008010","192.168.1.163","157.240.231.15","TCP","54","51196  >  443 [ACK] Seq=417 Ack=523 Win=514 Len=0"
"10691","127.008037","192.168.1.163","52.182.143.208","TCP","55","[TCP Keep-Alive] 51169  >  443 [ACK] Seq=4341 Ack=6816 Win=131840 Len=1[Reassembly error, protocol TCP: New fragment overlaps old data (retransmission?)]"
"10692","127.027201","13.89.179.9","192.168.1.163","TCP","1506","443  >  51194 [ACK] Seq=1 Ack=215 Win=525312 Len=1452 [TCP segment of a reassembled PDU]"
"10693","127.027201","13.89.179.9","192.168.1.163","TCP","1506","443  >  51194 [ACK] Seq=1453 Ack=215 Win=525312 Len=1452 [TCP segment of a reassembled PDU]"
"10694","127.027201","13.89.179.9","192.168.1.163","TCP","1506","443  >  51194 [ACK] Seq=2905 Ack=215 Win=525312 Len=1452 [TCP segment of a reassembled PDU]"
"10695","127.027201","13.89.179.9","192.168.1.163","TLSv1.2","100","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"10696","127.027358","192.168.1.163","13.89.179.9","TCP","54","51194  >  443 [ACK] Seq=215 Ack=4403 Win=132352 Len=0"
"10697","127.030497","192.168.1.163","13.89.179.9","TLSv1.2","212","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"10698","127.151072","52.182.143.208","192.168.1.163","TCP","66","[TCP Keep-Alive ACK] 443  >  51169 [ACK] Seq=6816 Ack=4342 Win=525568 Len=0 SLE=4341 SRE=4342"
"10699","127.168695","13.89.179.9","192.168.1.163","TLSv1.2","105","Change Cipher Spec, Encrypted Handshake Message"
"10700","127.169814","192.168.1.163","13.89.179.9","TLSv1.2","1494","Application Data"
"10701","127.169814","192.168.1.163","13.89.179.9","TLSv1.2","1066","Application Data"
"10702","127.307069","13.89.179.9","192.168.1.163","TCP","60","443  >  51194 [ACK] Seq=4454 Ack=2825 Win=525568 Len=0"
"10703","127.311940","13.89.179.9","192.168.1.163","TLSv1.2","506","Application Data"
"10704","127.318617","192.168.1.163","13.89.179.9","TCP","54","51194  >  443 [FIN, ACK] Seq=2825 Ack=4906 Win=131840 Len=0"
"10705","127.457710","13.89.179.9","192.168.1.163","TCP","60","443  >  51194 [FIN, ACK] Seq=4906 Ack=2826 Win=525568 Len=0"
"10706","127.458044","192.168.1.163","13.89.179.9","TCP","54","51194  >  443 [ACK] Seq=2826 Ack=4907 Win=131840 Len=0"
"10707","127.540105","192.168.1.163","192.168.1.255","UDP","305","54915  >  54915 Len=263"
"10708","128.094298","192.168.1.163","192.168.1.1","DNS","73","Standard query 0x6b57 A event.wps.com"
"10709","128.101772","192.168.1.1","192.168.1.163","DNS","117","Standard query response 0x6b57 A event.wps.com CNAME event.4wps.net A 34.89.231.242"
"10710","128.103043","192.168.1.163","34.89.231.242","TCP","66","51195  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"10711","128.138369","34.89.231.242","192.168.1.163","TCP","60","443  >  51195 [SYN, ACK] Seq=0 Ack=1 Win=28400 Len=0 MSS=1420"
"10712","128.138468","192.168.1.163","34.89.231.242","TCP","54","51195  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"10713","128.139411","192.168.1.163","34.89.231.242","TLSv1.2","234","Client Hello"
